x_values,y_values
422.4700622558594,143.23594665527344
422.548095703125,143.49789428710938
422.627685546875,143.75804138183594
422.7085571289063,144.01646423339844
422.7898254394531,144.27346801757812
422.8712158203125,144.52914428710938
422.9526062011719,144.78347778320312
423.0343627929688,145.0380401611328
423.11627197265625,145.29287719726562
423.1989135742188,145.54782104492188
423.2821044921875,145.80291748046875
423.3656005859375,146.05825805664062
423.4491271972656,146.31394958496094
423.5323486328125,146.57008361816406
423.6150207519531,146.8267364501953
423.6971130371094,147.0840301513672
423.7785034179688,147.3418731689453
423.8586120605469,147.6005401611328
423.9378662109375,147.8598175048828
424.0152282714844,148.12002563476562
424.1144104003906,148.36358642578125
424.2177734375,148.60586547851562
424.3177490234375,148.8502197265625
424.4168090820313,149.09373474121094
424.5181884765625,149.3272247314453
424.6182556152344,149.5620574951172
424.7135314941406,149.7997283935547
424.8078308105469,150.03636169433594
424.9002990722656,150.27365112304688
424.9913330078125,150.51181030273438
425.0813598632813,150.75062561035156
425.1734619140625,150.9882354736328
425.2624816894531,151.22958374023438
425.355224609375,151.46922302246094
425.4471435546875,151.7108917236328
425.5432434082031,151.94775390625
425.6450805664063,152.18185424804688
425.7478942871094,152.41653442382812
425.8509521484375,152.65206909179688
425.9544372558594,152.88821411132812
426.0586853027344,153.12478637695312
426.1637573242188,153.36166381835938
426.2690124511719,153.59933471679688
426.3746643066406,153.8372039794922
426.4814147949219,154.07473754882812
426.5894470214844,154.3118438720703
426.6995239257813,154.54615783691406
426.81732177734375,154.7748260498047
426.9358520507813,155.00341796875
427.0543212890625,155.23239135742188
427.1728820800781,155.4617156982422
427.291748046875,155.6912841796875
427.4111022949219,155.92103576660156
427.5310974121094,156.15089416503906
427.65185546875,156.3807830810547
427.7734069824219,156.6107177734375
427.8957824707031,156.8406524658203
428.0192260742188,157.07069396972656
428.1494140625,157.2929229736328
428.2818603515625,157.5146942138672
428.4154052734375,157.73646545410156
428.5484313964844,157.9597625732422
428.6817626953125,158.1836395263672
428.8155822753906,158.40792846679688
428.9499816894531,158.6325225830078
429.0851135253906,158.85731506347656
429.2209777832031,159.0822296142578
429.357177734375,159.30743408203125
429.4942932128906,159.53250122070312
429.6356506347656,159.7510223388672
429.7796020507813,159.9677276611328
429.9231872558594,160.18495178222656
430.06634521484375,160.4025421142578
430.209228515625,160.620361328125
430.3519592285156,160.83837890625
430.4948425292969,161.05638122558594
430.6382446289063,161.2742156982422
430.7833251953125,161.49085998535156
430.9280395507813,161.70880126953125
431.0735473632813,161.9268798828125
431.2218933105469,162.14002990722656
431.3758850097656,162.3479461669922
431.5295715332031,162.55686950683594
431.6832580566406,162.76611328125
431.8365783691406,162.97607421875
431.9900817871094,163.18597412109375
432.1436462402344,163.39605712890625
432.2975769042969,163.6062469482422
432.4519958496094,163.81646728515625
432.6069641113281,164.0266876220703
432.7625427246094,164.23690795898438
432.9192199707031,164.4439697265625
433.0813293457031,164.64532470703125
433.2438659667969,164.84686279296875
433.4063720703125,165.04888916015625
433.5689392089844,165.25131225585938
433.731689453125,165.45413208007812
433.8948059082031,165.65721130371094
434.0584716796875,165.86041259765625
434.2227783203125,166.06369018554688
434.38775634765625,166.2669677734375
434.5534973144531,166.47019958496094
434.7246398925781,166.66665649414062
434.894287109375,166.8652801513672
435.0660705566406,167.06192016601562
435.2390441894531,167.25735473632812
435.4127197265625,167.45249938964844
435.587158203125,167.64764404296875
435.7615051269531,167.843994140625
435.93756103515625,168.03909301757812
436.113525390625,168.23526000976562
436.2899475097656,168.43165588378906
436.4667053222656,168.6279296875
436.6441955566406,168.8237762451172
436.8265075683594,169.0089111328125
437.0107116699219,169.19285583496094
437.1943054199219,169.3783416748047
437.3788146972656,169.5625
437.562744140625,169.74842834472656
437.7469787597656,169.93472290039062
437.9317321777344,170.1211395263672
438.1170959472656,170.3075408935547
438.3031311035156,170.49391174316406
438.489990234375,170.68006896972656
438.6776428222656,170.86599731445312
438.86810302734375,171.04405212402344
439.061279296875,171.21914672851562
439.2544555664063,171.3950653076172
439.4475708007813,171.57154846191406
439.6406555175781,171.74851989746094
439.8338317871094,171.9258575439453
440.02734375,172.10340881347656
440.22119140625,172.2810516357422
440.4155883789063,172.45870971679688
440.6104736328125,172.63633728027344
440.8059387207031,172.81381225585938
441.00335693359375,172.984619140625
441.2037963867188,173.15155029296875
441.4045715332031,173.31890869140625
441.6053771972656,173.4868621826172
441.8062744140625,173.65525817871094
442.0073852539063,173.823974609375
442.208984375,173.9928436279297
442.4111022949219,174.1617431640625
442.6138000488281,174.33058166503906
442.817138671875,174.49925231933594
443.0211791992188,174.66795349121094
443.2267761230469,174.83065795898438
443.4356994628906,174.98831176757812
443.6450805664063,175.14622497558594
443.8551940917969,175.3035430908203
444.0654296875,175.4622039794922
444.2762756347656,175.62106323242188
444.4874267578125,175.78060913085938
444.6990966796875,175.94024658203125
444.91119384765625,176.09951782226562
445.123779296875,176.25828552246094
445.3368835449219,176.41647338867188
445.5507507324219,176.56863403320312
445.7677612304688,176.71475219726562
445.9847412109375,176.86166381835938
446.2018432617188,177.0089111328125
446.4195251464844,177.1553955078125
446.6372680664063,177.30319213867188
446.8555603027344,177.45106506347656
447.0741271972656,177.59947204589844
447.2935180664063,177.74700927734375
447.5135192871094,177.89418029785156
447.7341613769531,178.0409698486328
447.9549255371094,178.18411254882812
448.1788635253906,178.3202362060547
448.4031677246094,178.45648193359375
448.6276245117188,178.59320068359375
448.852294921875,178.73031616210938
449.0772705078125,178.86770629882812
449.3026123046875,179.00521850585938
449.5284729003906,179.14268493652344
449.7549133300781,179.28001403808594
449.9820251464844,179.4171142578125
450.2097778320313,179.55393981933594
450.43743896484375,179.6878204345703
450.6681518554688,179.81387329101562
450.8994445800781,179.93983459472656
451.1309509277344,180.06619262695312
451.36273193359375,180.19288635253903
451.5952758789063,180.31886291503903
451.8283081054688,180.44573974609372
452.06195068359375,180.5730743408203
452.2964477539063,180.6993865966797
452.5314636230469,180.82571411132807
452.7664184570313,180.9519805908203
453.0008850097656,181.0754852294922
453.2379150390625,181.18980407714844
453.4751892089844,181.30401611328125
453.7127380371094,181.4173126220703
453.9502868652344,181.5322113037109
454.1882934570313,181.64724731445312
454.4268493652344,181.76214599609372
454.666015625,181.87680053710935
454.9058227539063,181.9910888671875
455.1462707519531,182.1049346923828
455.387451171875,182.2182159423828
455.6282043457031,182.3290100097656
455.87115478515625,182.4312896728516
456.1145324707031,182.5330352783203
456.3580627441406,182.63519287109372
456.6017761230469,182.7378845214844
456.8455505371094,182.8406524658203
457.0896606445313,182.94354248046875
457.3341674804688,183.04627990722656
457.5791320800781,183.1488037109375
457.8246154785156,183.25108337402344
458.0706176757813,183.35296630859372
458.3158874511719,183.4532012939453
458.5630187988281,183.5444183349609
458.81060791015625,183.63525390625
459.0584411621094,183.7264862060547
459.3065490722656,183.81805419921875
459.5549926757813,183.9098358154297
459.8038635253906,184.0016632080078
460.0532836914063,184.09332275390625
460.3032836914063,184.18472290039065
460.5538635253906,184.27574157714844
460.8050537109375,184.3662109375
461.05572509765625,184.455322265625
461.3079223632813,184.53501892089844
461.5606994628906,184.61419677734372
461.8139953613281,184.69248962402344
462.0679626464844,184.77194213867188
462.3226318359375,184.85134887695312
462.5780029296875,184.9304656982422
462.8340759277344,185.0091857910156
463.0907287597656,185.0885467529297
463.34759521484375,185.1678924560547
463.604736328125,185.246337890625
463.8608703613281,185.3220367431641
464.1177062988281,185.38751220703125
464.3740234375,185.45394897460935
464.6302185058594,185.5224456787109
464.886474609375,185.5917053222656
465.1434631347656,185.65899658203125
465.4010620117188,185.72708129882807
465.6592712402344,185.79443359375
465.9181213378906,185.86053466796875
466.1775512695313,185.9261474609375
466.43756103515625,185.99131774902344
466.69720458984375,186.0575714111328
466.9570617675781,186.10989379882807
467.2166137695313,186.16192626953125
467.4764404296875,186.217041015625
467.7364501953125,186.27096557617188
467.9969177246094,186.32632446289065
468.2579040527344,186.38108825683597
468.5194091796875,186.43777465820312
468.78173828125,186.4926300048828
469.044677734375,186.5463714599609
469.3082885742188,186.59689331054688
469.5713195800781,186.64871215820312
469.8341369628906,186.6874084472656
470.0966796875,186.7264862060547
470.35931396484375,186.76744079589844
470.6221618652344,186.8095703125
470.8852233886719,186.85093688964844
471.1487121582031,186.8931427001953
471.4127502441406,186.93736267089844
471.67724609375,186.9800262451172
471.9422302246094,187.0189208984375
472.2076416015625,187.0594024658203
472.4722595214844,187.09744262695312
472.7364807128906,187.1241607666016
473.0006103515625,187.1514434814453
473.2648315429688,187.17926025390625
473.529541015625,187.20953369140625
473.7942199707031,187.23587036132807
474.05950927734375,187.2635040283203
474.3253173828125,187.2911529541016
474.5917663574219,187.3212432861328
474.8585815429688,187.3489990234375
475.1258850097656,187.3758544921875
475.3916015625,187.3980255126953
475.6566162109375,187.4105224609375
475.9222717285156,187.42518615722656
476.1882019042969,187.44053649902344
476.4547424316406,187.45855712890625
476.7208862304688,187.4719390869141
476.9876708984375,187.48753356933597
477.2549743652344,187.5045166015625
477.5224304199219,187.5188751220703
477.78997802734375,187.52964782714844
478.0580749511719,187.54205322265625
478.3263549804688,187.55751037597656
478.5948181152344,187.56886291503903
478.8636169433594,187.57864379882807
479.1326904296875,187.5869140625
479.4020385742188,187.59646606445312
479.6716003417969,187.6046142578125
479.9413757324219,187.6123962402344
480.2114562988281,187.62643432617188
480.4816589355469,187.64236450195312
480.7519836425781,187.6569366455078
481.02252197265625,187.669677734375
481.2932434082031,187.68199157714844
481.5641479492188,187.69358825683597
481.8353271484375,187.7049560546875
482.1062927246094,187.718505859375
482.3773193359375,187.7323760986328
482.6484375,187.7493438720703
482.9197082519531,187.76905822753903
483.1918029785156,187.79278564453125
483.4647216796875,187.81497192382807
483.7378845214844,187.8394317626953
484.0106506347656,187.86822509765625
484.2835388183594,187.89871215820312
484.5570068359375,187.92921447753903
484.8308410644531,187.9607391357422
485.1049499511719,187.9927673339844
485.379638671875,188.02793884277344
485.6533508300781,188.06964111328125
485.9270629882813,188.1135711669922
486.2008666992188,188.15899658203125
486.4748840332031,188.20477294921875
486.74896240234375,188.2511749267578
487.0217895507813,188.2982177734375
487.2939147949219,188.3524169921875
487.5649108886719,188.4119110107422
487.8359680175781,188.47299194335935
488.1060180664063,188.53439331054688
488.3761901855469,188.59620666503903
488.6463928222656,188.65858459472656
488.9169006347656,188.72454833984372
489.1841430664063,188.79710388183597
489.451171875,188.87142944335935
489.7187805175781,188.94581604003903
489.9853210449219,189.0212554931641
490.25201416015625,189.09674072265625
490.5187377929688,189.1728515625
490.7842102050781,189.2554168701172
491.0471496582031,189.34266662597656
491.3101806640625,189.4309539794922
491.573486328125,189.5194549560547
491.8370971679688,189.60806274414065
492.0997009277344,189.69656372070312
492.3617248535156,189.78909301757807
492.6213684082031,189.88748168945312
492.8805236816406,189.9877166748047
493.138671875,190.0880889892578
493.3970336914063,190.188720703125
493.6558837890625,190.2890625
493.9183044433594,190.38275146484372
494.1737060546875,190.49008178710935
494.4273071289063,190.60250854492188
494.6785278320313,190.72080993652344
494.9286193847656,190.8406982421875
495.1809997558594,190.95733642578125
495.43463134765625,191.0719146728516
495.68658447265625,191.1913146972656
495.9353332519531,191.31460571289065
496.1833801269531,191.43966674804688
496.4314270019531,191.5653381347656
496.679931640625,191.69073486328125
496.9273681640625,191.8158264160156
497.1751098632813,191.9425201416016
497.4184265136719,192.07598876953125
497.6617431640625,192.21017456054688
497.9039916992188,192.3445587158203
498.1456298828125,192.4802703857422
498.3872680664063,192.6163482666016
498.6275939941406,192.75250244140625
498.8650512695313,192.89468383789065
499.099609375,193.04150390625
499.3337707519531,193.1897430419922
499.5670166015625,193.337890625
499.8003234863281,193.4864501953125
500.0335998535156,193.63555908203125
500.2652587890625,193.787109375
500.4924926757813,193.94467163085935
500.7190246582031,194.10385131835935
500.9461975097656,194.26348876953125
501.1720581054688,194.42369079589844
501.3980407714844,194.5840759277344
501.6245727539063,194.74456787109372
501.8457946777344,194.9111328125
502.0647888183594,195.0811767578125
502.2830810546875,195.25282287597656
502.5016784667969,195.42483520507807
502.7196350097656,195.5963287353516
502.9376220703125,195.7682037353516
503.1539916992188,195.94363403320312
503.3659973144531,196.12399291992188
503.5762634277344,196.3050842285156
503.7869567871094,196.4865264892578
503.997314453125,196.6690673828125
504.2063293457031,196.85171508789065
504.4227294921875,197.02842712402344
504.6289367675781,197.2145538330078
504.8304443359375,197.4058074951172
505.0270080566406,197.60243225097656
505.2210693359375,197.8004913330078
505.4149169921875,197.99945068359372
505.6125183105469,198.1952667236328
505.8080749511719,198.39334106445312
506.0003967285156,198.59298706054688
506.192138671875,198.7935028076172
506.3838806152344,198.9944000244141
506.5771789550781,199.1943206787109
506.7693176269531,199.39378356933597
506.9612121582031,199.59523010253903
507.1463623046875,199.8019256591797
507.3307189941406,200.00978088378903
507.51373291015625,200.2176513671875
507.6958618164063,200.42649841308597
507.8782653808594,200.635498046875
508.0594177246094,200.8441619873047
508.236328125,201.05734252929688
508.408935546875,201.2740478515625
508.5803527832031,201.49229431152344
508.750732421875,201.7103729248047
508.92083740234375,201.92906188964844
509.090576171875,202.1482391357422
509.2589111328125,202.3700256347656
509.4201354980469,202.59515380859372
509.5798950195313,202.82159423828125
509.7392578125,203.04879760742188
509.8977355957031,203.27554321289065
510.055908203125,203.50279235839844
510.2134399414063,203.730712890625
510.3664855957031,203.96275329589844
510.5154724121094,204.1978912353516
510.6627197265625,204.4332275390625
510.8102111816406,204.66888427734372
510.95794677734375,204.90478515625
511.10498046875,205.1399383544922
511.24951171875,205.3777008056641
511.3880615234375,205.61868286132807
511.5248107910156,205.86085510253903
511.6605529785156,206.1025848388672
511.7966613769531,206.34442138671875
511.9327392578125,206.5865020751953
512.068115234375,206.8290557861328
512.1969604492188,207.0743408203125
512.322021484375,207.32188415527344
512.446044921875,207.57037353515625
512.5702514648438,207.8191680908203
512.6941528320312,208.0670623779297
512.8179321289062,208.31515502929688
512.9380493164062,208.56581115722656
513.0526123046875,208.81881713867188
513.1652221679688,209.07174682617188
513.277587890625,209.3251953125
513.3897705078125,209.5790557861328
513.5011596679688,209.83218383789065
513.6229248046875,210.08343505859372
513.7246704101562,210.3411407470703
513.823486328125,210.6006622314453
513.9172973632812,210.86114501953125
514.0137939453125,211.12161254882807
514.1123657226562,211.3816680908203
514.210693359375,211.64073181152344
514.3041381835938,211.90245056152344
514.3930053710938,212.16607666015625
514.4804077148438,212.4307403564453
514.5673217773438,212.6948089599609
514.6535034179688,212.9593811035156
514.739013671875,213.22422790527344
514.822509765625,213.4893035888672
514.8990478515625,213.7559051513672
514.9738159179688,214.0231475830078
515.048095703125,214.2907257080078
515.1229248046875,214.5572509765625
515.1967163085938,214.82427978515625
515.2693481445312,215.0917053222656
515.3365478515625,215.36126708984372
515.3985595703125,215.63104248046875
515.458984375,215.90151977539065
515.5193481445312,216.17233276367188
515.5797119140625,216.4434509277344
515.6395263671875,216.7136383056641
515.6962280273438,216.9854736328125
515.74609375,217.25831604003903
515.7941284179688,217.53176879882807
515.8414306640625,217.80455017089844
515.8884887695312,218.07769775390625
515.93505859375,218.35118103027344
515.9808349609375,218.62376403808597
516.0189819335938,218.8979949951172
516.0525512695312,219.1730194091797
516.085205078125,219.44866943359372
516.1176147460938,219.7235870361328
516.1499633789062,219.9988555908203
516.1826782226562,220.2747039794922
516.2106323242188,220.5509033203125
516.2330932617188,220.82774353027344
516.2537841796875,221.10508728027344
516.274169921875,221.3829040527344
516.29443359375,221.659912109375
516.3143310546875,221.9371795654297
516.3410034179688,222.2163543701172
516.3517456054688,222.4935760498047
516.3580322265625,222.771240234375
516.3585205078125,223.0493011474609
516.3610229492188,223.32794189453125
516.3655395507812,223.60548400878903
516.3702392578125,223.8830108642578
516.36962890625,224.1610565185547
516.3641357421875,224.43917846679688
516.357177734375,224.7163848876953
516.3499145507812,224.99386596679688
516.342529296875,225.2715759277344
516.3351440429688,225.5494537353516
516.3258666992188,225.82711791992188
516.3093872070312,226.1040496826172
516.2908935546875,226.3809814453125
516.2717895507812,226.65821838378903
516.25244140625,226.9344787597656
516.2325439453125,227.2108917236328
516.2120361328125,227.48736572265625
516.1847534179688,227.76258850097656
516.152099609375,228.03721618652344
516.1181030273438,228.3121490478516
516.0836791992188,228.58743286132807
516.0490112304688,228.86181640625
516.0139770507812,229.1363525390625
515.9751586914062,229.4115295410156
515.9298706054688,229.6842803955078
515.8826904296875,229.95709228515625
515.8347778320312,230.2302703857422
515.7868041992188,230.5026092529297
515.7380981445312,230.77511596679688
515.689453125,231.04830932617188
515.6327514648438,231.32069396972656
515.5721435546875,231.5927581787109
515.5103759765625,231.8636474609375
515.4486083984375,232.1349334716797
515.386474609375,232.406494140625
515.3245239257812,232.6770782470703
515.2581176757812,232.94757080078125
515.1858520507812,233.2163543701172
515.1122436523438,233.48382568359372
515.0382690429688,233.75181579589844
514.9635009765625,234.01963806152344
514.8881225585938,234.28741455078125
514.8201293945312,234.5577392578125
514.73779296875,234.82275390625
514.6505126953125,235.0862579345703
514.5571899414062,235.34799194335935
514.462158203125,235.6095428466797
514.3712158203125,235.87181091308597
514.2822875976562,236.1348876953125
514.1878662109375,236.3964385986328
514.0895385742188,236.65670776367188
513.9906616210938,236.91580200195312
513.891357421875,237.1749725341797
513.7916870117188,237.4342498779297
513.692138671875,237.69241333007807
513.5905151367188,237.95103454589844
513.4820556640625,238.20635986328125
513.37158203125,238.46099853515625
513.260986328125,238.71469116210935
513.14990234375,238.96847534179688
513.0382080078125,239.22219848632807
512.92578125,239.47573852539065
512.8078002929688,239.7261962890625
512.68505859375,239.974365234375
512.5604858398438,240.22222900390625
512.4354858398438,240.468994140625
512.3102416992188,240.7159576416016
512.1842651367188,240.96286010742188
512.05517578125,241.2094268798828
511.9201354980469,241.4512481689453
511.7834167480469,241.6924591064453
511.6461486816406,241.9337158203125
511.5088195800781,242.1739654541016
511.3714294433594,242.41490173339844
511.2328186035156,242.65573120117188
511.0879211425781,242.8936767578125
510.9389953613281,243.1295928955078
510.7893371582031,243.364013671875
510.6394653320313,243.5987091064453
510.4894714355469,243.8336944580078
510.34027099609375,244.0680389404297
510.18695068359375,244.3003845214844
510.02838134765625,244.52870178222656
509.86810302734375,244.75596618652344
509.7078552246094,244.9820098876953
509.5472717285156,245.2079925537109
509.3862915039063,245.4337921142578
509.2301635742188,245.66574096679688
509.0645446777344,245.8881378173828
508.8943481445313,246.1071014404297
508.7189331054688,246.3221435546875
508.5408935546875,246.53587341308597
508.3650512695313,246.75205993652344
508.1921691894531,246.9693756103516
508.0154724121094,247.18414306640625
507.8359680175781,247.39675903320312
507.6554870605469,247.6072998046875
507.4743347167969,247.817626953125
507.2927856445313,248.0279541015625
507.1106872558594,248.2378845214844
506.92779541015625,248.4469757080078
506.73974609375,248.6506805419922
506.5500183105469,248.85304260253903
506.3602294921875,249.05426025390625
506.16998291015625,249.25534057617188
505.9791870117188,249.45623779296875
505.7878112792969,249.65679931640625
505.5920715332031,249.8523406982422
505.3925476074219,250.0440673828125
505.1918640136719,250.2351837158203
504.991455078125,250.4254608154297
504.7904968261719,250.61572265625
504.58935546875,250.80661010742188
504.3849182128906,250.99591064453125
504.1766357421875,251.1790008544922
503.966796875,251.3607940673828
503.75634765625,251.5426025390625
503.5462036132813,251.72364807128903
503.3356323242188,251.90460205078125
503.1246032714844,252.0852813720703
502.908447265625,252.26071166992188
502.6901245117188,252.4316253662109
502.47064208984375,252.6018829345703
502.2508239746094,252.77220153808597
502.0306091308594,252.94256591796875
501.8108215332031,253.1120147705078
501.58795166015625,253.27886962890625
501.3617858886719,253.4411773681641
501.1350708007813,253.6009979248047
500.9077758789063,253.76022338867188
500.6799621582031,253.9193115234375
500.4518737792969,254.0782928466797
500.2273559570313,254.24270629882807
499.9971008300781,254.3970489501953
499.7630920410156,254.54576110839844
499.5251770019531,254.6887969970703
499.2854614257813,254.82977294921875
499.0465698242188,254.97103881835935
498.8099670410156,255.11691284179688
498.57080078125,255.2593536376953
498.32958984375,255.39862060546875
498.08880615234375,255.5368194580078
497.84771728515625,255.67481994628903
497.6063537597656,255.81268310546875
497.3657531738281,255.94970703125
497.1234436035156,256.0860290527344
496.8778991699219,256.2152099609375
496.631103515625,256.3424377441406
496.38482666015625,256.46881103515625
496.1381530761719,256.5949401855469
495.8910217285156,256.7206420898437
495.6434631347656,256.8456726074219
495.3936462402344,256.96502685546875
495.1414794921875,257.0793151855469
494.8880615234375,257.1921691894531
494.6339416503906,257.30438232421875
494.3805236816406,257.4159545898437
494.1267395019531,257.52716064453125
493.8705139160156,257.6360778808594
493.6128540039063,257.737548828125
493.3544006347656,257.83740234375
493.0952453613281,257.93670654296875
492.836669921875,258.0352783203125
492.5777587890625,258.13446044921875
492.3179931640625,258.232666015625
492.05511474609375,258.3241882324219
491.7905883789063,258.4123229980469
491.5263977050781,258.4987487792969
491.2618408203125,258.5851745605469
490.99700927734375,258.67169189453125
490.7330932617188,258.7580871582031
490.4672546386719,258.84063720703125
490.199951171875,258.9165344238281
489.9319763183594,258.9905090332031
489.6647644042969,259.0635681152344
489.3973693847656,259.1363220214844
489.1297607421875,259.20867919921875
488.8617248535156,259.2806701660156
488.5924987792969,259.3453674316406
488.3221435546875,259.4065246582031
488.0511169433594,259.4664001464844
487.77972412109375,259.5263366699219
487.50921630859375,259.5862121582031
487.238525390625,259.6459655761719
486.9661865234375,259.70135498046875
486.6929016113281,259.7509460449219
486.4201049804688,259.7987060546875
486.1468811035156,259.8459777832031
485.8732604980469,259.89306640625
485.60052490234375,259.93963623046875
485.32623291015625,259.9850158691406
485.0513610839844,260.02227783203125
484.77545166015625,260.0557861328125
484.5,260.0878295898437
