x_values,y_values
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20001220703125,560.0
331.20086669921875,560.000244140625
331.2046203613281,560.0
331.2091827392578,560.0
331.2153778076172,560.0
331.2231750488281,560.0
331.2326049804687,560.0
331.24363708496094,560.0
331.2562713623047,560.0
331.2705078125,560.0
331.2863464355469,560.0
331.30377197265625,560.0
331.3227844238281,560.0
331.3433837890625,560.0
331.3655700683594,560.0
331.38934326171875,560.0
331.4147033691406,560.0
331.44163513183594,560.0
331.4701385498047,560.0
331.5002136230469,560.0
331.5318756103516,560.0
331.5650787353516,560.0
331.599853515625,560.0
331.6361846923828,560.0
331.674072265625,560.0
331.7135314941406,560.0
331.7545471191406,560.0
331.79713439941406,560.0
331.8412628173828,560.0
331.88694763183594,560.0
331.9342041015625,560.0
331.9830017089844,560.0
332.0333709716797,560.0
332.08531188964844,560.0
332.1387939453125,560.0
332.19386291503906,560.0
332.25050354003906,560.0
332.30865478515625,560.0
332.3683319091797,560.0
332.4294891357422,560.0
332.4920654296875,560.0
332.5560760498047,560.0
332.6215362548828,560.0
332.6884460449219,560.0
332.7567443847656,560.0
332.826416015625,560.0
332.8974304199219,560.0
332.96978759765625,560.0
333.0434875488281,560.0
333.11854553222656,560.0
333.1949615478516,560.0
333.27272033691406,560.0
333.3518524169922,560.0
333.4323425292969,560.0
333.5141906738281,560.0
333.59739685058594,560.0
333.6819305419922,560.0
333.76780700683594,560.0
333.8550262451172,560.0
333.9435729980469,560.0
334.03343200683594,560.0
334.0785827636719,560.0
334.17039489746094,560.0
334.2635955810547,560.0
334.35821533203125,560.0
334.4541931152344,560.0
334.5515441894531,560.0
334.65025329589844,560.0
334.75025939941406,560.0
334.8515014648437,560.0
334.9540252685547,560.0
335.0577087402344,560.0
335.1625061035156,560.0
335.21458435058594,560.0
335.32098388671875,560.0
335.4284210205078,560.0
335.53684997558594,560.0
335.6463317871094,560.0
335.7568664550781,560.0
335.8684539794922,560.0
335.9238739013672,560.0
336.0369567871094,560.0
336.1511993408203,560.0
336.26661682128906,560.0
336.3834686279297,560.0
336.5016174316406,560.0
336.6210021972656,560.0
336.67987060546875,560.0
336.8009338378906,560.0
336.9232177734375,560.0
337.046875,560.0
337.10821533203125,560.0
337.23394775390625,560.0
337.3611755371094,560.0
337.48976135253906,560.0
337.5536499023437,560.0
337.6839904785156,560.0
337.8155059814453,560.0
337.8810119628906,560.0
338.01426696777344,560.0
338.1488952636719,560.0
338.21604919433594,560.0
338.35255432128906,560.0
338.49070739746094,560.0
338.6304931640625,560.0
338.70001220703125,560.0
338.8409576416016,560.0
338.9832000732422,560.0
339.0543365478516,560.0
339.19700622558594,560.0
339.26776123046875,560.0
339.41229248046875,560.0
339.55821228027344,560.0
339.63108825683594,560.0
339.77906799316406,560.0
339.85333251953125,560.0
340.00311279296875,560.0
340.0784606933594,560.0
340.2300262451172,560.0
340.3065948486328,560.0
340.46124267578125,560.0
340.5395202636719,560.0
340.69512939453125,560.0
340.7752227783203,560.0
340.9332275390625,560.0
341.0142364501953,560.0
341.1739044189453,560.0
341.2560272216797,560.0
341.4169311523437,560.0
341.49961853027344,560.0
341.6620788574219,560.0
341.74562072753906,560.0
341.91017150878906,560.0
341.99485778808594,560.0
342.160400390625,560.0
342.2463684082031,560.0
342.413818359375,560.0
342.5010070800781,560.0
342.6701965332031,560.0
342.7585906982422,560.0
342.8475799560547,560.0
343.0191650390625,560.0
343.1095428466797,560.0
343.2831268310547,560.0
343.37501525878906,560.0
343.46783447265625,560.0
343.6442108154297,560.0
343.7386474609375,560.0
343.8339080810547,560.0
344.011962890625,560.0
344.1086883544922,560.0
344.2061309814453,560.0
344.30426025390625,560.0
344.48541259765625,560.0
344.5845642089844,560.0
344.76727294921875,560.0
344.86744689941406,560.0
344.9679412841797,560.0
345.1522216796875,560.0
345.2533721923828,560.0
345.3550567626953,560.0
345.5412902832031,560.0
345.6440887451172,560.0
345.7474670410156,560.0
345.93605041503906,560.0
346.0407257080078,560.0
346.1460723876953,560.0
346.33717346191406,560.0
346.4440002441406,560.0
346.55165100097656,560.0
346.7458038330078,560.0
346.85508728027344,560.0
347.05137634277344,560.0
347.1622314453125,560.0
347.2738952636719,560.0
347.4729919433594,560.0
347.5532989501953,560.0
347.71900939941406,560.0
347.80259704589844,560.0
347.88661193847656,560.0
348.05738830566406,560.0
348.13804626464844,560.0
348.30445861816406,560.0
348.380126953125,560.0
348.5422821044922,560.0
348.61354064941406,560.0
348.6833038330078,560.0
348.7532653808594,560.0
348.9133758544922,560.0
348.9853057861328,560.0
349.0579528808594,560.0
349.13124084472656,560.0
349.2052307128906,560.0
349.36866760253906,560.0
349.4437713623047,560.0
349.519287109375,560.0
349.6841125488281,560.0
349.7607421875,560.0
349.8368682861328,560.0
350.0027618408203,560.0
350.0794677734375,560.0
350.1563262939453,560.0
350.3227996826172,560.0
350.39990234375,560.0
350.5669860839844,560.0
350.73475646972656,560.0
350.90313720703125,560.0
350.9808959960937,560.0
351.15000915527344,560.0
351.3198699951172,560.0
351.4904022216797,560.0
351.5684509277344,560.0
351.7397918701172,560.0
351.911865234375,560.0
351.99012756347656,560.0
352.1630249023437,560.0
352.3367004394531,560.0
352.5111389160156,560.0
352.5896301269531,560.0
352.7649230957031,560.0
352.9410400390625,560.0
353.1182556152344,560.0
353.19703674316406,560.0
